step,BG,Rick_Action,Rick_Reward,Morty_Action,Morty_Reward,Rick_Done,Morty_Done,Rick_Trunc,Morty_Trunc,Obs
1.0,129.3069136411587,0.0,124.7140382535913,0.0,0.0,0.0,0.0,0.0,0.0,129.3069136411587
2.0,127.60347813516445,0.10000000149011612,125.21904442818663,0.0,0.0,False,False,False,False,127.60347813516445
3.0,126.47158488873515,0.064179427921772,125.42078190648931,0.0,0.0,False,False,False,False,126.47158488873515
4.0,125.82146151212783,0.10000000149011612,125.48834275048603,0.0,0.0,False,False,False,False,125.82146151212783
5.0,125.57725266334643,0.10000000149011612,125.50461350231706,0.0,0.0,False,False,False,False,125.57725266334643
6.0,125.67187187730877,0.0,125.49889959054451,0.0,0.0,False,False,False,False,125.67187187730877
7.0,126.04371698474526,0.0,125.46921145651152,0.0,0.0,False,False,False,False,126.04371698474526
8.0,126.63459644310805,0.0,125.39831438884528,0.0,0.0,False,False,False,False,126.63459644310805
9.0,127.3842147341565,0.0,125.26646820593623,0.0,0.0,False,False,False,False,127.3842147341565
10.0,128.20818743532317,0.0,125.06747618622603,0.0,0.0,False,False,False,False,128.20818743532317
11.0,128.98484589678122,0.0,124.82807161161713,0.0,0.0,False,False,False,False,128.98484589678122
12.0,129.58466578024812,0.10000000149011612,124.60874828882254,0.0,0.0,False,False,False,False,129.58466578024812
13.0,129.87857353857402,0.0,124.49032783316761,0.0,0.0,False,False,False,False,129.87857353857402
14.0,129.76157249394313,0.0,124.53833267025163,0.0,0.0,False,False,False,False,129.76157249394313
15.0,129.27144016139417,0.10000000149011612,124.72702216277662,0.0,0.0,False,False,False,False,129.27144016139417
16.0,128.6599421219669,0.0,124.93434362717039,0.0,0.0,False,False,False,False,128.6599421219669
17.0,128.22645172934315,0.0,125.06242383588005,0.0,0.0,False,False,False,False,128.22645172934315
18.0,128.27038373620047,0.0,125.05015722708004,0.0,0.0,False,False,False,False,128.27038373620047
19.0,129.0346204565413,0.0,124.81101328528905,0.0,0.0,False,False,False,False,129.0346204565413
20.0,130.42273892691668,0.0,124.25205700242861,0.0,0.0,False,False,False,False,130.42273892691668
21.0,131.82935878592195,0.10000000149011612,123.52172242457743,0.0,0.0,False,False,False,False,131.82935878592195
22.0,132.5360541128549,0.0,123.09251969748186,0.0,0.0,False,False,False,False,132.5360541128549
23.0,131.82445649470597,0.0,123.52455430220664,0.0,0.0,False,False,False,False,131.82445649470597
24.0,129.0850473975544,0.10000000149011612,124.79352067618117,0.0,0.0,False,False,False,False,129.0850473975544
25.0,124.36126775302812,0.10000000149011612,125.51158875821545,0.0,0.0,False,False,False,False,124.36126775302812
26.0,118.67598347053863,0.10000000149011612,123.90807351998808,0.0,0.0,False,False,False,False,118.67598347053863
27.0,113.26966180038009,0.0,123.90807351998808,0.10000000149011612,119.8827070176867,False,False,False,False,113.26966180038009
28.0,109.38266062735971,0.0,123.90807351998808,0.10000000149011612,115.48224016214772,False,False,False,False,109.38266062735971
29.0,108.12558369140439,0.0,123.90807351998808,0.10000000149011612,113.78945255134454,False,False,False,False,108.12558369140439
30.0,109.83126762327288,0.0,123.90807351998808,0.10000000149011612,116.05442905079747,False,False,False,False,109.83126762327288
31.0,113.6659817415999,0.0,123.90807351998808,0.0,120.26059160747582,False,False,False,False,113.6659817415999
32.0,118.53661560849542,0.0,123.90807351998808,0.10000000149011612,123.83491450450867,False,False,False,False,118.53661560849542
33.0,123.34990742862786,0.0,123.90807351998808,0.10000000149011612,125.42345477923845,False,False,False,False,123.34990742862786
34.0,127.09560420557612,0.10000000149011612,125.32277855875964,0.0,125.42345477923845,False,False,False,False,127.09560420557612
35.0,129.26201914837014,0.0865190178155899,124.73045277994959,0.0,125.42345477923845,False,False,False,False,129.26201914837014
36.0,130.0853526889796,0.10000000149011612,124.40269571347778,0.0,125.42345477923845,False,False,False,False,130.0853526889796
37.0,129.96796928707403,0.0,124.4528798794014,0.0,125.42345477923845,False,False,False,False,129.96796928707403
38.0,129.31219941553076,0.0,124.71209458442013,0.0,125.42345477923845,False,False,False,False,129.31219941553076
39.0,128.4929745835844,0.10000000149011612,124.98553197184299,0.0,125.42345477923845,False,False,False,False,128.4929745835844
40.0,127.72091668041969,0.0,125.19199512939201,0.0,125.42345477923845,False,False,False,False,127.72091668041969
41.0,126.96021465728535,0.10000000149011612,125.34680040768467,0.0,125.42345477923845,False,False,False,False,126.96021465728535
42.0,126.12040872541982,0.10000000149011612,125.4616539423888,0.0,125.42345477923845,False,False,False,False,126.12040872541982
43.0,125.11118190525528,0.10000000149011612,125.52186171913684,0.0,125.42345477923845,False,False,False,False,125.11118190525528
44.0,123.84233693150878,0.10000000149011612,125.47702293983639,0.0,125.42345477923845,False,False,False,False,123.84233693150878
45.0,122.22375104547838,0.0,125.22493768698541,0.0,125.42345477923845,False,False,False,False,122.22375104547838
46.0,120.16533593484837,0.10000000149011612,124.58873288656707,0.0,125.42345477923845,False,False,False,False,120.16533593484837
47.0,117.57702510598642,0.10000000149011612,123.28721749486294,0.0,125.42345477923845,False,False,False,False,117.57702510598642
48.0,114.36878933798799,0.0,123.28721749486294,0.0,120.89849495465342,False,False,False,False,114.36878933798799
49.0,113.50370117807299,0.0,123.28721749486294,0.0,120.10744350887512,False,False,False,False,113.50370117807299
50.0,117.84093119990757,0.0,123.28721749486294,0.0,123.44550077531903,False,False,False,False,117.84093119990757
51.0,121.05211056947499,0.0,123.28721749486294,0.10000000149011612,124.90613833142288,False,False,False,False,121.05211056947499
52.0,123.27401528119765,0.0,125.41340040366026,0.0,124.90613833142288,False,False,False,False,123.27401528119765
53.0,124.6435827689806,0.10000000149011612,125.52096097680248,0.0,124.90613833142288,False,False,False,False,124.6435827689806
54.0,125.29790043399056,0.0,125.51712677371847,0.0,124.90613833142288,False,False,False,False,125.29790043399056
55.0,125.37418157746325,0.10000000149011612,125.51435579864051,0.0,124.90613833142288,False,False,False,False,125.37418157746325
56.0,125.0097388585277,0.0,125.52321521242254,0.0,124.90613833142288,False,False,False,False,125.0097388585277
57.0,124.34196159004478,0.0,125.5107050121103,0.0,124.90613833142288,False,False,False,False,124.34196159004478
58.0,123.50829879693416,0.10000000149011612,125.44289142760158,0.0,124.90613833142288,False,False,False,False,123.50829879693416
59.0,122.63473378368465,0.0,125.309641715368,0.0,124.90613833142288,False,False,False,False,122.63473378368465
60.0,121.7781623543961,0.0,125.11718533558849,0.0,124.90613833142288,False,False,False,False,121.7781623543961
61.0,120.89180540910777,0.10000000149011612,124.85361615648458,0.0,124.90613833142288,False,False,False,False,120.89180540910777
62.0,119.90588169756106,0.10000000149011612,124.48346446056576,0.0,124.90613833142288,False,False,False,False,119.90588169756106
63.0,118.75065437378646,0.0,124.48346446056576,0.10000000149011612,123.94660439317772,False,False,False,False,118.75065437378646
64.0,117.37398075821079,0.0,124.48346446056576,0.10000000149011612,123.16148369255177,False,False,False,False,117.37398075821079
65.0,115.82918702638426,0.0,124.48346446056576,0.0,122.09228884578442,False,False,False,False,115.82918702638426
66.0,114.3277810854607,0.0,124.48346446056576,0.0,120.86240551844503,False,False,False,False,114.3277810854607
67.0,113.11633746021009,0.0,124.48346446056576,0.10000000149011612,119.73300054458468,False,False,False,False,113.11633746021009
68.0,112.44135839965308,0.0,124.48346446056576,0.10000000149011612,119.05063445740609,False,False,False,False,112.44135839965308
69.0,112.5181448761635,0.0,124.48346446056576,0.10000000149011612,119.1301767017651,False,False,False,False,112.5181448761635
70.0,113.37494920696281,0.0,124.48346446056576,0.0,119.98437461385515,False,False,False,False,113.37494920696281
71.0,114.7594415954093,0.0,124.48346446056576,0.10000000149011612,121.23525781530043,False,False,False,False,114.7594415954093
72.0,116.35689058197187,0.0,124.48346446056576,0.0,122.47990851298891,False,False,False,False,116.35689058197187
73.0,117.85251870026573,0.0,124.48346446056576,0.10000000149011612,123.4523175064046,False,False,False,False,117.85251870026573
74.0,118.95911166824087,0.0,124.48346446056576,0.0,124.05170913555958,False,False,False,False,118.95911166824087
75.0,119.55497921096227,0.0,124.48346446056576,0.0,124.33216158945868,False,False,False,False,119.55497921096227
76.0,119.76673569389806,0.0,124.48346446056576,0.0,124.42469588783399,False,False,False,False,119.76673569389806
77.0,119.77620654878467,0.0,124.48346446056576,0.10000000149011612,124.42874713417109,False,False,False,False,119.77620654878467
78.0,119.76528488507094,0.0,124.48346446056576,0.10000000149011612,124.4240746301067,False,False,False,False,119.76528488507094
79.0,119.89582405828327,0.0,124.48346446056576,0.0,124.47927073808148,False,False,False,False,119.89582405828327
80.0,120.20902091963757,0.0,124.48346446056576,0.0,124.6059049874957,False,False,False,False,120.20902091963757
81.0,120.56502657747373,0.10000000149011612,124.73991342732688,0.0,124.6059049874957,False,False,False,False,120.56502657747373
82.0,120.78376236367146,0.10000000149011612,124.81700805847163,0.0,124.6059049874957,False,False,False,False,120.78376236367146
83.0,120.68516023391624,0.0,124.78274915002748,0.0,124.6059049874957,False,False,False,False,120.68516023391624
84.0,120.10739749879966,0.0,124.5657123806709,0.0,124.6059049874957,False,False,False,False,120.10739749879966
85.0,118.99814538820777,0.0,124.07098720210627,0.0,124.6059049874957,False,False,False,False,118.99814538820777
86.0,117.46934234261451,0.0,124.07098720210627,0.10000000149011612,123.22096390036711,False,False,False,False,117.46934234261451
87.0,115.66944436150871,0.0,124.07098720210627,0.10000000149011612,121.97037211439124,False,False,False,False,115.66944436150871
88.0,113.74693005316394,0.0,124.07098720210627,0.0,120.33616345993494,False,False,False,False,113.74693005316394
89.0,111.83989339237246,0.0,124.07098720210627,0.04809453338384628,118.4105723578075,False,False,False,False,111.83989339237246
90.0,110.0240913890031,0.0,124.07098720210627,0.10000000149011612,116.2952141666417,False,False,False,False,110.0240913890031
91.0,108.2817852063998,0.0,124.07098720210627,0.10000000149011612,114.00696514738445,False,False,False,False,108.2817852063998
92.0,106.5744286802738,0.0,124.07098720210627,0.10000000149011612,111.51901225024199,False,False,False,False,106.5744286802738
93.0,104.86341579381454,0.0,124.07098720210627,0.0,108.7818332692616,False,False,False,False,104.86341579381454
94.0,103.110054326602,0.0,124.07098720210627,0.10000000149011612,105.72360915902323,False,False,False,False,103.110054326602
95.0,101.27555947279717,0.0,124.07098720210627,0.10000000149011612,102.24940629006551,False,False,False,False,101.27555947279717
96.0,99.32107094231708,0.0,124.07098720210627,0.0,98.23914663336416,False,False,False,False,99.32107094231708
97.0,97.20766530800107,0.0,124.07098720210627,0.0,93.54431809768562,False,False,False,False,97.20766530800107
98.0,94.89636643340208,0.0,124.07098720210627,0.10000000149011612,87.98342112047226,False,False,False,False,94.89636643340208
99.0,93.61096385099702,0.0,124.07098720210627,0.10000000149011612,84.69800368188226,False,False,False,False,93.61096385099702
100.0,94.61650481722617,0.0,124.07098720210627,0.0,87.27984530396463,False,False,False,False,94.61650481722617
101.0,95.44241868423529,0.0,124.07098720210627,0.0,89.33739735289453,False,False,False,False,95.44241868423529
102.0,96.08418005637098,0.0,124.07098720210627,0.0,90.89690369191612,False,False,False,False,96.08418005637098
103.0,96.53728292333513,0.0,124.07098720210627,0.10000000149011612,91.97727536852881,False,False,False,False,96.53728292333513
104.0,96.79727156551573,0.0,124.07098720210627,0.0,92.58945738508169,False,False,False,False,96.79727156551573
105.0,96.85975524721968,0.0,124.07098720210627,0.0,92.73574430452413,False,False,False,False,96.85975524721968
106.0,96.7203995313318,0.0,124.07098720210627,0.032636333256959915,92.40903771265528,False,False,False,False,96.7203995313318
107.0,96.37492159891875,0.0,124.07098720210627,0.040896255522966385,91.5921119191114,False,False,False,False,96.37492159891875
108.0,95.8190945517655,0.0,124.07098720210627,0.0,90.25689889134424,False,False,False,False,95.8190945517655
109.0,95.04912118786861,0.0,124.07098720210627,0.10000000149011612,88.36469288862918,False,False,False,False,95.04912118786861
110.0,94.06351298682743,0.0,124.07098720210627,0.10000000149011612,85.870411104744,False,False,False,False,94.06351298682743
111.0,92.86420652542779,0.0,124.07098720210627,0.10000000149011612,82.72605251841605,False,False,False,False,92.86420652542779
112.0,91.45387921447825,0.0,124.07098720210627,0.0,78.8749622386606,False,False,False,False,91.45387921447825
113.0,89.83514830008093,0.0,124.07098720210627,0.10000000149011612,74.25033291438592,False,False,False,False,89.83514830008093
114.0,88.0265810371376,0.0,124.07098720210627,0.08378496766090393,68.82487367859198,False,False,False,False,88.0265810371376
115.0,86.1428672770589,0.0,124.07098720210627,0.0,62.88395316580795,False,False,False,False,86.1428672770589
116.0,84.44292648620652,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,84.44292648620652
117.0,83.21767920308451,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,83.21767920308451
118.0,82.7580112184026,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,82.7580112184026
119.0,83.30642624700735,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,83.30642624700735
120.0,84.81512759760074,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,84.81512759760074
121.0,86.80086827985463,0.0,124.07098720210627,0.0,57.26858566962903,False,False,False,False,86.80086827985463
122.0,88.68369738906178,0.0,124.07098720210627,0.10000000149011612,70.82768637844151,False,False,False,False,88.68369738906178
123.0,89.88374055112567,0.0,124.07098720210627,0.10000000149011612,74.39233999414228,False,False,False,False,89.88374055112567
124.0,89.88615460663699,0.0,124.07098720210627,0.0,74.39938974927963,False,False,False,False,89.88615460663699
125.0,88.56595836652087,0.0,124.07098720210627,0.0,70.4714799929792,False,False,False,False,88.56595836652087
126.0,86.38291552466741,0.0,124.07098720210627,0.10000000149011612,63.65747860340889,False,False,False,False,86.38291552466741
127.0,83.92669792933992,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,83.92669792933992
128.0,81.78694038067232,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,81.78694038067232
129.0,80.49766734342211,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,80.49766734342211
130.0,80.2594402481308,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,80.2594402481308
131.0,80.77266238438588,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,80.77266238438588
132.0,81.62660463450138,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,81.62660463450138
133.0,82.41056370740026,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,82.41056370740026
134.0,82.7487584940775,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,82.7487584940775
135.0,82.47477845869244,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,82.47477845869244
136.0,81.73624932773086,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,81.73624932773086
137.0,80.75060235072999,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,80.75060235072999
138.0,79.73528929742476,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,79.73528929742476
139.0,78.89692328891554,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,78.89692328891554
140.0,78.37700963110989,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,78.37700963110989
141.0,78.21938216806586,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,78.21938216806586
142.0,78.44616557786973,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,78.44616557786973
143.0,79.07947576966534,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,79.07947576966534
144.0,80.14141598594792,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,80.14141598594792
145.0,81.65407364154846,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,81.65407364154846
146.0,83.63951784753982,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,83.63951784753982
147.0,86.11979755470381,0.0,124.07098720210627,0.0,55.51563524459982,False,False,False,False,86.11979755470381
148.0,89.11694021772348,0.0,124.07098720210627,0.06920132040977478,72.1284604577803,False,False,False,False,89.11694021772348
149.0,93.31012229718343,0.0,124.07098720210627,0.10000000149011612,83.90916983916145,False,False,False,False,93.31012229718343
150.0,98.30723491597328,0.0,124.07098720210627,0.0,96.03344533364316,False,False,False,False,98.30723491597328
151.0,100.80918348522151,0.0,124.07098720210627,0.0,101.32142710479752,False,False,False,False,100.80918348522151
152.0,101.24532261673542,0.0,124.07098720210627,0.0,102.18979193307086,False,False,False,False,101.24532261673542
153.0,100.04491992402222,0.0,124.07098720210627,0.0070938970893621445,99.7615010639746,False,False,False,False,100.04491992402222
154.0,97.6371779135421,0.0,124.07098720210627,0.10000000149011612,94.52861926660194,False,False,False,False,97.6371779135421
155.0,94.45125700179025,0.0,124.07098720210627,0.043702416121959686,86.86134292814825,False,False,False,False,94.45125700179025
156.0,90.91628314006658,0.0,124.07098720210627,0.0,77.3633150669333,False,False,False,False,90.91628314006658
157.0,87.46133672709158,0.0,124.07098720210627,0.10000000149011612,67.0732641839544,False,False,False,False,87.46133672709158
158.0,84.51544442284876,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,84.51544442284876
159.0,82.45913002852316,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,82.45913002852316
160.0,81.382159668718,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,81.382159668718
161.0,80.93820091673362,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,80.93820091673362
162.0,80.68400929836146,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,80.68400929836146
163.0,80.17635628915413,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,80.17635628915413
164.0,79.02534309768794,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,79.02534309768794
165.0,77.16088911086267,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,77.16088911086267
166.0,74.99262355933956,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,74.99262355933956
167.0,73.03681841376462,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,73.03681841376462
168.0,71.80979553638363,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,71.80979553638363
169.0,71.75776326406809,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,71.75776326406809
170.0,72.90601350126333,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,72.90601350126333
171.0,74.64843765127058,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,74.64843765127058
172.0,76.23863876697563,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,76.23863876697563
173.0,76.93024580349609,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,76.93024580349609
174.0,76.06436970303177,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,76.06436970303177
175.0,73.50690278148399,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,73.50690278148399
176.0,69.9108971412995,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,69.9108971412995
177.0,66.10433637219614,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,66.10433637219614
178.0,62.915211268861015,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,62.915211268861015
179.0,61.087754446458156,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,61.087754446458156
180.0,60.86362357256469,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,60.86362357256469
181.0,61.73061080138082,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,61.73061080138082
182.0,63.00898187129896,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,63.00898187129896
183.0,64.01900077287169,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,64.01900077287169
184.0,64.1441939971255,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,64.1441939971255
185.0,63.14767590057437,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,63.14767590057437
186.0,61.36194377824366,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,61.36194377824366
187.0,59.246020778032104,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.246020778032104
188.0,57.25892509130142,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,57.25892509130142
189.0,55.821212522260055,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.821212522260055
190.0,55.12269039578692,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.12269039578692
191.0,55.007045915963076,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.007045915963076
192.0,55.24104646489438,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.24104646489438
193.0,55.59145401451731,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.59145401451731
194.0,55.825025205197505,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.825025205197505
195.0,55.70851145843636,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.70851145843636
196.0,55.008659116600626,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,55.008659116600626
197.0,53.49220960358036,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,53.49220960358036
198.0,50.92589960115381,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,50.92589960115381
199.0,50.20467125648256,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,50.20467125648256
200.0,54.33548835936361,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,54.33548835936361
201.0,57.18819404490158,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,57.18819404490158
202.0,58.94001305132871,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,58.94001305132871
203.0,59.790745525301915,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.790745525301915
204.0,59.985872289146855,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.985872289146855
205.0,59.80843308233935,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.80843308233935
206.0,59.540759748014224,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.540759748014224
207.0,59.43229428431728,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.43229428431728
208.0,59.68641949445443,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,59.68641949445443
209.0,60.458366561323174,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,60.458366561323174
210.0,61.863250606703076,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,61.863250606703076
211.0,63.99040005000525,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,63.99040005000525
212.0,66.91628648620114,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,66.91628648620114
213.0,70.72245977476352,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,70.72245977476352
214.0,75.4689328956259,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,75.4689328956259
215.0,81.000248671665,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,81.000248671665
216.0,86.8253646235267,0.0,124.07098720210627,0.0,57.51305349163738,False,False,False,False,86.8253646235267
217.0,92.39264649476391,0.0,124.07098720210627,0.0,81.45685377502991,False,False,False,False,92.39264649476391
218.0,97.16505641489977,0.0,124.07098720210627,0.10000000149011612,93.44583371287217,False,False,False,False,97.16505641489977
219.0,100.66555220585255,0.0,124.07098720210627,0.10000000149011612,101.03198084478959,False,False,False,False,100.66555220585255
220.0,102.72140047246103,0.0,124.07098720210627,0.10000000149011612,105.01100130499572,False,False,False,False,102.72140047246103
221.0,103.61010993435463,0.0,124.07098720210627,0.10000000149011612,106.62194363179424,False,False,False,False,103.61010993435463
222.0,103.71043968948202,0.0,124.07098720210627,0.10000000149011612,106.79967107900427,False,False,False,False,103.71043968948202
223.0,103.40182215313561,0.0,124.07098720210627,0.0,106.25029523721958,False,False,False,False,103.40182215313561
224.0,103.04876075875498,0.0,124.07098720210627,0.10000000149011612,105.61206237946249,False,False,False,False,103.04876075875498
225.0,102.92706935913026,0.0,124.07098720210627,0.10000000149011612,105.38967038722308,False,False,False,False,102.92706935913026
226.0,103.17965894113098,0.0,124.07098720210627,0.10000000149011612,105.84990109110095,False,False,False,False,103.17965894113098
