step,BG,Rick_Action,Rick_Reward,Morty_Action,Morty_Reward,Rick_Done,Morty_Done,Rick_Trunc,Morty_Trunc,Obs
1.0,166.85039682173976,0.10000000149011612,52.14023842686311,0.0,0.0,0.0,0.0,0.0,0.0,166.85039682173976
2.0,163.16256471466488,0.0,64.47544860130711,0.0,0.0,False,False,False,False,163.16256471466488
3.0,160.84888695381392,0.0,71.63530382228373,0.0,0.0,False,False,False,False,160.84888695381392
4.0,159.16537478486728,0.10000000149011612,76.56445020354386,0.0,0.0,False,False,False,False,159.16537478486728
5.0,157.68369991435856,0.0,80.70707447888117,0.0,0.0,False,False,False,False,157.68369991435856
6.0,156.1667053539346,0.0,84.75875745235123,0.0,0.0,False,False,False,False,156.1667053539346
7.0,154.49221095660363,0.10000000149011612,89.00825050262279,0.0,0.0,False,False,False,False,154.49221095660363
8.0,152.6066506687198,0.10000000149011612,93.51346217971457,0.0,0.0,False,False,False,False,152.6066506687198
9.0,150.50979196905104,0.0,98.17531514776908,0.0,0.0,False,False,False,False,150.50979196905104
10.0,148.3016133630899,0.0,102.68824838112027,0.0,0.0,False,False,False,False,148.3016133630899
11.0,146.21043486687415,0.10000000149011612,106.58715117061718,0.0,0.0,False,False,False,False,146.21043486687415
12.0,144.49761430366434,0.10000000149011612,109.50892442189274,0.0,0.0,False,False,False,False,144.49761430366434
13.0,143.42863280910126,0.0,111.20841739691559,0.0,0.0,False,False,False,False,143.42863280910126
14.0,143.23763399945943,0.10000000149011612,111.50203668224776,0.0,0.0,False,False,False,False,143.23763399945943
15.0,143.95898737308676,0.10000000149011612,110.37715887252705,0.0,0.0,False,False,False,False,143.95898737308676
16.0,145.3263317776403,0.10000000149011612,108.12582930684835,0.0,0.0,False,False,False,False,145.3263317776403
17.0,147.0063982545624,0.0,105.14610566991553,0.0,0.0,False,False,False,False,147.0063982545624
18.0,148.66569116254493,0.10000000149011612,101.97216684037096,0.0,0.0,False,False,False,False,148.66569116254493
19.0,149.98623348942468,0.0,99.28210953373616,0.0,0.0,False,False,False,False,149.98623348942468
20.0,150.74470959602746,0.0,97.67127290028895,0.0,0.0,False,False,False,False,150.74470959602746
21.0,150.86004900179472,0.10000000149011612,97.42211458983832,0.0,0.0,False,False,False,False,150.86004900179472
22.0,150.28296182795506,0.0,98.65763719512518,0.0,0.0,False,False,False,False,150.28296182795506
23.0,148.96450019463845,0.0,101.3761985069475,0.0,0.0,False,False,False,False,148.96450019463845
24.0,146.88652993292501,0.10000000149011612,105.3664997741057,0.0,0.0,False,False,False,False,146.88652993292501
25.0,144.21378961295866,0.10000000149011612,109.96944858537609,0.0,0.0,False,False,False,False,144.21378961295866
